rxn_smiles,barrier
[NH2:1][c:2]1[o:3][cH:4][cH:5][cH:6]1>>[NH2:1][C:2]1=[O+:3][C-:4]=[CH:5][CH2:6]1,86.9228
[NH2:1][c:2]1[cH:3][cH:4][cH:5][o:6]1>>[NH2:1][C:2]1=[CH:3][C@H:4]1[CH:5]=[O:6],62.69639
[cH:1]1[cH:2][o:3][c:4]([NH2:6])[cH:5]1>>[CH2:1]=[CH:2][O:3][C:4]1=[C-:5][NH2+:6]1,99.38251
[NH2:1][c:2]1[cH:3][cH:4][cH:5][o:6]1>>[NH2:1][C:2]#[C:3][CH2:4][CH:5]=[O:6],85.52578000000003
[cH:1]1[cH:2][cH:3][c:4]([NH2:5])[o:6]1>>[CH2:1]=[C:2]=[CH:3][C:4]([NH2:5])=[O:6],64.61679000000001
[NH2:1][c:2]1[cH:3][cH:4][cH:5][o:6]1>>[NH3+:1][C:2]1=[C:3]=[CH:4][CH-:5][O:6]1,86.11494
[NH2:1][c:2]1[cH:3][cH:4][cH:5][o:6]1>>[NH2:1][C:2]1=[CH:3][CH2:4][C-:5]=[O+:6]1,61.41577
[CH3:1][NH:2][C:3](=[O:4])[CH2:5][OH:6]>>[CH3:1][N:2]=[C:3]=[O:4].[CH3:5][OH:6],87.17745
[CH3:1][NH:2][C:3](=[O:4])[CH2:5][OH:6]>>[CH3:1][NH:2]/[C:3]([OH:4])=[CH:5]\[OH:6],65.39822
[C:1](=[O:2])([NH:4][CH3:3])[CH2:5][OH:6]>>[CH2:1]=[O:2].[CH3:3][NH:4][CH:5]=[O:6],94.08399
[CH3:1][NH:2][C:3](=[O:4])[CH2:5][OH:6]>>[CH3:1][NH2+:2][C:3]([O-:4])=[CH:5][OH:6],79.97631
[CH3:1][NH:2][C:3](=[O:4])[CH2:5][OH:6]>>[CH3:1]/[N:2]=[C:3]1\[O:4][C@H:5]1[OH:6].[H:7][H:8],87.66171
[CH3:1][NH:2][C:3](=[O:4])[CH2:5][OH:6]>>[CH3:1][NH:2][C:3](=[O:4])[CH:5]=[O:6].[H:7][H:8],87.22268000000003
[NH:2]([C:3]([CH2:4][OH:5])=[O:6])[CH3:7]>>[H:1]/[N:2]=[C:3](\[CH2:4][OH:5])[O:6][CH3:7],71.99508
[CH3:1][NH:2][C:3](=[O:4])[CH2:5][OH:6]>>[CH3:1][NH:2][C-:3]=[O+:4][CH2:5][OH:6],94.00963
[CH3:1][NH:2][C:3]([CH2:4][OH:6])=[O:5]>>[CH3:1]/[N:2]=[C:3]1/[CH2:4][O:5]1.[OH2:6],60.33636
[CH3:1][C:2]([C@H:3]1[CH2:4][NH:5]1)=[O:6]>>[CH3:1][C:2]1=[CH:3][CH2:4][NH:5][O:6]1,61.65471
[C@@H:1]1([C:5]([CH3:4])=[O:6])[NH:2][CH2:3]1>>[CH2:1]=[NH:2].[CH3:3][CH:4]=[C:5]=[O:6],76.05144
[CH3:1][C:5]([C@@H:2]1[NH:3][CH2:4]1)=[O:6]>>[CH2:1]=[CH:2][NH:3][CH3:4].[C-:5]#[O+:6],103.44653
[C:1](=[O:2])([C@@H:5]1[NH:4][CH2:6]1)[CH3:7]>>[C-:1]#[O+:2].[H:3]/[N:4]=[CH:5]\[CH2:6][CH3:7],97.61753
[CH2:1]1[NH:2][C@H:3]1[C:4]([CH3:5])=[O:6]>>[CH2+:1][NH:2][CH:3]=[C:4]([CH3:5])[O-:6],41.75286
[CH2:1]1[NH:2][C@H:3]1[C:4]([CH3:5])=[O:6]>>[CH2:1]=[NH:2].[CH+:3]=[C:4]([CH3:5])[O-:6],81.44161
[C@H:1]1([C:5]([CH3:4])=[O:6])[CH2:2][NH:3]1>>[CH2:1]1[CH2:2][NH:3]1.[CH2:4]=[C:5]=[O:6],87.48194000000002
[O:1]=[C:3]([CH3:2])[C@H:4]1[CH2:5][NH:6]1>>[O:1]=[CH:2][CH2:3][C@H:4]1[CH2:5][NH:6]1,89.95226
[CH3:1][C:2](=[O:3])[C@H:4]1[CH2:5][NH:6]1>>[CH3:1][C+:2]([OH:3])[C@H:4]1[CH-:5][NH:6]1,99.3929
[CH3:1][C:5]([C@@H:2]1[NH:3][CH2:4]1)=[O:6]>>[CH3:1][C@@:2]12[NH:3][C@@H:4]1[CH2:5][O:6]2,84.36261
[CH3:1][C:2](=[O:3])[C@H:4]1[CH2:5][NH:6]1>>[CH3:1][C:2](=[O:3])[C@H:4]1[CH-:5][NH2+:6]1,63.46409
[CH3:1][C:2](=[O:3])[C@H:4]1[CH2:5][NH:6]1>>[CH3:1]/[C:2]([OH:3])=[C:4]1/[CH2:5][NH:6]1,72.33077
[CH3:1][C:2](=[O:3])[C@H:4]1[CH2:5][NH:6]1>>[CH2:1]=[C:2]([OH:3])[C@H:4]1[CH2:5][NH:6]1,66.23406999999999
[CH2:1]1[NH:2][C@H:3]1[C:4]([CH3:5])=[O:6]>>[CH3:1][NH:2][C+:3]=[C:4]([CH3:5])[O-:6],74.5982
[CH3:1][C:2](=[O:3])[C@H:4]1[CH2:5][NH:6]1>>[CH3:1][C:2]([O-:3])=[C:4]1[CH2:5][NH2+:6]1,58.69361
[CH3:1][C:2](=[O:3])[C@H:4]1[CH2:5][NH:6]1>>[CH3:1][C@@H:2]([OH:3])[C@H:4]1[CH:5]=[N:6]1,80.25398
[CH2:1]1[NH:2][C@H:3]1[C:4]([CH3:5])=[O:6]>>[CH:1][NH:2][CH2:3][C:4]([CH3:5])=[O:6],72.49863
[cH:1]1[n:2][o:3][c:5]([NH2:4])[n:6]1>>[CH:1]#[N+:2][O-:3].[N:4]#[C:5][NH2:6],70.82025
[n:1]1[cH:2][n:3][c:4]([NH2:5])[o:6]1>>[NH:1]=[C:2]=[N:3][C:4]([NH2:5])=[O:6],45.38619
[NH2:1][c:2]1[o:3][n:6][cH:5][n:4]1>>[NH2:1][C:2](=[O:3])[N:4]1[CH:5]=[N:6]1,55.43772
[NH2:2][c:3]1[n:4][cH:5][n:6][o:7]1>>[H:1]/[N:2]=[c:3]1\[n:4][cH:5][nH:6][o:7]1,106.47079
[NH2:2][c:3]1[n:4][cH:5][n:6][o:7]1>>[H:1]/[N:2]=[c:3]1/[nH:4][cH:5][n:6][o:7]1,59.20426
[NH2:1][c:2]1[n:3][cH:4][n:5][o:6]1>>[NH2:1][C:2]#[N+:3][CH:4]=[N:5][O-:6],85.18297
[CH:1]#[C:2][C@H:3]1[CH2:4][NH:5]1>>[C:1]=[CH:2][C@H:3]1[CH2:4][NH:5]1,59.88598
[C:1](#[CH:2])[C@H:5]1[CH2:3][NH:4]1>>[CH+:1]=[C:2]=[CH:3][NH:4][CH2-:5],44.18108
[CH:1]#[C:2][C@H:3]1[CH2:4][NH:5]1>>[CH2:1]=[C:2]=[C:3]1[CH2:4][NH:5]1,88.29718000000003
[CH:1]#[C:2][C@H:3]1[CH2:4][NH:5]1>>[CH2:1]=[C-:2][C@H:3]1[CH+:4][NH:5]1,117.1025
[CH2:1]1[NH:2][C@H:3]1[C:4]#[CH:5]>>[CH:1][NH:2][CH2:3][C:4]#[CH:5],72.46356999999998
[CH:1]#[C:2][C@@H:3]1[NH:4][CH2:5]1>>[CH+:1]=[C:2]=[C-:3][NH:4][CH3:5],70.51096
[CH:1]#[C:2][C@H:3]1[CH2:4][NH:5]1>>[CH:1]#[C:2][C@H:3]1[CH-:4][NH2+:5]1,63.84513000000001
[CH:1]#[C:2][C@H:3]1[CH2:4][NH:5]1>>[CH:1]/[CH:2]=[C:3]1/[CH2:4][NH:5]1,84.15704000000002
[NH:2]1[CH2:3][C@@H:4]1[C:5]#[CH:6]>>[H:1]/[N:2]=[CH:3]/[CH2:4][C:5]#[CH:6],63.42004
[CH3:1][CH:2]([CH3:3])[CH2:4][O:5][CH3:6]>>[CH2:1]=[C:2]([CH3:3])[CH2:4][O:5][CH3:6].[H:7][H:8],108.91013
[CH2:1]([CH:2]([CH3:3])[CH3:4])[O:6][CH3:5]>>[CH3:1][CH:2]1[CH2:3][CH2:4]1.[CH3:5][OH:6],96.17934
[CH3:1][CH:3]([CH2:2][O:6][CH3:5])[CH3:4]>>[CH4:1].[CH2:2]=[CH:3][CH3:4].[CH2:5]=[O:6],92.48301
[CH3:1][O:2][CH2:3][CH:4]([CH3:5])[CH3:6]>>[CH2-:1][O+:2]=[CH:3][CH:4]([CH3:5])[CH3:6].[H:7][H:8],78.83949
[CH3:1][CH:2]([CH3:3])[CH2:4][O:5][CH3:6]>>[CH3:1][CH2:2][CH3:3].[CH-:4]=[O+:5][CH3:6],81.06254
[CH3:1][CH:3]([CH3:2])[CH2:4][O:5][CH3:6]>>[CH4:1].[CH3:2][C:3][CH2:4][O:5][CH3:6],91.89294
[CH3:1][CH2:2][CH2:3][CH2:4][OH:5]>>[CH3:1][CH2:2][CH2:3][CH:4]=[O:5].[H:6][H:7],93.95765
[CH3:1][CH2:2][CH2:3][CH2:4][OH:5]>>[CH2:1]=[CH:2][CH2:3][CH2:4][OH:5].[H:6][H:7],113.28727
[CH2:1]([CH2:2][CH3:3])[CH2:4][OH:5]>>[CH3:1][CH2:2][CH3:3].[CH:4][OH:5],82.55464
[CH2:1]([CH2:2][CH2:3][CH3:4])[OH:5]>>[CH2:1]=[CH:2][CH2:3][CH3:4].[OH2:5],66.88856
[CH3:1][C:2]#[C:3][C@@H:4]([CH3:5])[OH:6]>>[CH2:1]=[C:2]=[C:3]=[CH:4][CH3:5].[OH2:6],69.33794
[CH3:1][C:2]#[C:3][C@@H:4]([CH3:5])[OH:6]>>[CH3:1][CH:2]=[C:3]=[C:4]([CH3:5])[OH:6],65.33235
[CH3:1][C:2]#[C:3][C@H:5]([OH:4])[CH3:6]>>[CH2:1]=[C:2]=[C:3]1[O:4][C@@H:5]1[CH3:6].[H:7][H:8],103.14099
[CH3:1][C:2]#[C:3][C@@H:4]([CH3:5])[OH:6]>>[CH2:1]=[C:2]=[CH:3][C@@H:4]([CH3:5])[OH:6],79.83252
[CH3:1][C:2]#[C:3][C@@H:4]([CH3:5])[OH:6]>>[CH2+:1][CH:2]=[C-:3][C@@H:4]([CH3:5])[OH:6],77.24247
[CH:1]#[C:2][C:3](=[O:4])[CH2:5][OH:6]>>[CH2:1]=[C:2]=[C:3]=[O:4].[CH2:5]=[O:6],43.74349
[CH:1]#[C:2][C:3](=[O:4])[CH2:5][OH:6]>>[CH:1]#[C:2][C@H:3]([OH:4])[CH:5]=[O:6],44.80781
[CH:1]#[C:2][C:3](=[O:4])[CH2:5][OH:6]>>[CH2:1]=[C:2]1[C:3](=[O:4])[C@@H:5]1[OH:6],66.2896
[CH:1]#[C:2][C:3](=[O:4])[CH2:5][OH:6]>>[CH:1]#[C:2][C-:3]=[O+:4][CH2:5][OH:6],101.46984
[CH:1]#[C:2][C:3](=[O:4])[CH2:5][OH:6]>>[CH:1]#[C:2]/[C:3]([OH:4])=[CH:5]/[OH:6],67.45366999999999
[CH:1]#[C:2][C:3](=[O:4])[CH2:5][OH:6]>>[CH:1]#[C:2][C@@:3]1([OH:4])[CH2:5][O:6]1,56.62459000000001
[CH:1]#[C:2][C:4](=[O:3])[CH2:5][OH:6]>>[CH:1]#[C:2][O+:3]=[C-:4][CH2:5][OH:6],103.43658
[CH2:1]1[CH2:2][CH2:3][CH:4]1[OH:5]>>[CH3:1][CH2:2][CH2:3][CH:4]=[O:5],72.16423
[CH2:1]1[CH2:2][CH2:3][CH:4]1[OH:5]>>[CH2:1]=[CH2:2].[CH2:3]=[CH:4][OH:5],88.73718000000002
[CH:1]1([OH:5])[CH2:2][CH2:3][CH2:4]1>>[CH:1]1=[CH:2][CH2:3][CH2:4]1.[OH2:5],69.98258
[OH:1][CH:2]1[CH2:3][CH2:4][CH2:5]1>>[OH:1][C@H:2]1[CH:3]=[CH:4][CH2:5]1.[H:6][H:7],124.69794
[OH:1][CH:2]1[CH2:3][CH2:4][CH2:5]1>>[O:1]=[CH:2][CH:3]1[CH2:4][CH2:5]1.[H:6][H:7],99.09743
[CH2:1]1[CH2:2][CH2:3][CH:4]1[OH:5]>>[CH2:1]1[CH2:2][CH2:3]1.[CH:4][OH:5],105.75151
[OH:1][CH:2]1[CH2:3][CH2:4][CH2:5]1>>[O:1]=[C:2]1[CH2:3][CH2:4][CH2:5]1.[H:6][H:7],82.79188
[NH:2]1[C@H:3]2[CH2:4][CH:7]=[CH:6][C@@H:5]12>>[H:1]/[N:2]=[CH:3]\[CH2:4][CH:5]=[C:6]=[CH2:7],77.84741
[CH:1]1=[CH:2][C@@H:3]2[C@H:5]([CH2:4]1)[NH:6]2>>[CH:1]1=[CH:2][C@H:3]2[CH2:4][C@@H:5]1[NH:6]2,54.00729000000001
[CH:1]1=[CH:2][C@H:4]2[NH:3][C@H:5]2[CH2:6]1>>[CH:1]1=[CH:2][NH+:3]2[CH-:4][C@@H:5]2[CH2:6]1,91.95125
[CH:1]1=[CH:2][C@H:3]2[NH:4][C@H:5]2[CH2:6]1>>[CH:1]1=[CH:2][CH2:3][N:4]=[CH:5][CH2:6]1,61.81469
[CH:1]1=[CH:7][CH2:6][C@H:5]2[C@@H:2]1[NH:4]2>>[CH:1]#[CH:2].[H:3]/[N:4]=[CH:5]\[CH:6]=[CH2:7],94.46583
[C@H:1]12[CH2:2][CH:3]=[CH:4][C@H:5]1[NH:6]2>>[C:1]1[CH2:2][CH:3]=[CH:4][CH2:5][NH:6]1,71.125
[NH:2]1[C@@H:3]2[CH:4]=[CH:5][CH2:6][C@H:7]12>>[H:1]/[N:2]=[CH:3]\[CH:4]=[CH:5]/[CH:6]=[CH2:7],44.88618
[CH:1]1=[CH:2][C@H:3]2[NH:4][C@H:5]2[CH2:6]1>>[CH2:1]1[C@H:2]2[C@H:3]3[NH:4][C@@H:5]1[C@@H:6]23,93.77583
[CH:1]1=[CH:2][C@@H:3]2[C@@H:4]([NH:5]2)[CH2:6]1>>[C:1]1=[CH:2][CH2:3][CH:4]=[N:5][CH:6]=1.[H:7][H:8],116.90838
[NH:1]1[C@@H:2]2[C@H:3]1[CH:4]=[CH:5][CH2:6]2>>[NH2:1][C@@H:2]1[C-:3]=[CH:4][CH+:5][CH2:6]1,58.68874
[CH:1]1=[CH:2][C@H:3]2[NH:4][C@H:5]2[CH2:6]1>>[CH:1]1=[CH:2][C@H:3]2[NH2+:4][C-:5]2[CH2:6]1,60.55445
[C@H:1]12[NH:2][C@H:3]1[CH2:6][CH:5]=[CH:4]2>>[CH:1][NH:2][C@@H:3]1[CH:4]=[CH:5][CH2:6]1,98.38555
[CH:1]1=[CH:2][C@H:3]2[NH:4][C@H:5]2[CH2:6]1>>[CH:1]1=[CH:2][CH2:3][NH:4][CH:5]=[CH:6]1,54.03721
[CH:1]1=[CH:2][C@@H:3]2[C@@H:4]([NH:5]2)[CH2:6]1>>[CH:1]1=[CH:2][C@@H:3]2[CH-:4][NH+:5]2[CH2:6]1,114.3224
[CH:1]1=[CH:2][C@@H:3]2[C@H:4]([CH2:5]1)[NH:6]2>>[CH:1]1=[CH:2][C@H:3]2[C@H:4]3[C@@H:5]1[N:6]23.[H:7][H:8],90.18458
[CH:1]1=[CH:2][CH2:3][C@@H:4]2[NH:5][C@H:6]12>>[CH:1]1=[CH:2][CH2:3][CH2:4][N:5]=[CH:6]1,63.52258000000001
[CH:1]1=[CH:2][C@H:3]2[NH:4][C@H:5]2[CH2:6]1>>[C:1]1[CH2:2][C@@H:3]2[NH:4][C@@H:5]2[CH2:6]1,70.91230999999998
[CH:1]1=[CH:2][C@H:4]2[NH:3][C@H:5]2[CH2:6]1>>[CH:1]1=[CH:2][NH:3][CH:4]=[CH:5][CH2:6]1,54.94948
[CH2:1]1[CH:2]=[CH:3][C@H:4]2[NH:5][C@@H:6]12>>[C:1]1[CH2:2][CH2:3][C@@H:4]2[NH:5][C@H:6]12,68.21306
[CH:1]1=[CH:3][C@H:4]2[NH:5][C@H:6]2[CH2:2]1>>[CH2:1]1[C@@H:2]2[C@H:3]1[C@@H:4]1[NH:5][C@H:6]21,82.96093
[CH:1]1=[CH:2][C@@H:3]2[C@@H:4]([NH:5]2)[CH2:6]1>>[CH2:1]=[CH:2][C@H:3]1[C@H:4]2[NH:5][C@@H:6]12,75.60013000000002
[CH2:1]1[CH:2]=[CH:3][C@H:4]2[NH:5][C@@H:6]12>>[CH-:1]1[CH2:2][CH2:3][C+:4]2[NH:5][C@H:6]12,111.65
[CH:1]1=[CH:2][CH2:3][C@H:4]2[C@@H:5]1[NH:6]2>>[C-:1]1=[CH:2][CH+:3][CH2:4][CH2:5][NH:6]1,70.42403
[O:1]=[C:2]1[CH2:3][CH2:4][CH2:5][O:6]1>>[O:1]=[C:2]1[CH:3]=[CH:4][CH2:5][O:6]1.[H:7][H:8],104.5826
[O:1]=[C:2]1[CH2:3][CH2:4][CH2:5][O:6]1>>[OH:1][C@@:2]12[CH2:3][C@@H:4]1[CH2:5][O:6]2,115.74915
[CH2:1]1[CH2:2][CH2:3][C:4](=[O:5])[O:6]1>>[CH:1][CH2:2][CH2:3][C:4](=[O:5])[OH:6],90.94308
[CH2:1]1[CH2:2][CH2:3][C:5](=[O:4])[O:6]1>>[CH2:1]=[CH:2][CH3:3].[O:4]=[C:5]=[O:6],76.3499
[CH2:1]1[O:2][C:4](=[O:3])[CH2:6][CH2:5]1>>[CH2:1]=[O:2].[O:3]=[C:4]1[CH2:5][CH2:6]1,100.4668
[O:1]=[C:2]1[CH2:3][CH2:4][CH2:5][O:6]1>>[OH:1][C:2]1=[CH:3][CH2:4][CH2:5][O:6]1,75.88978
[CH2:1]1[CH2:2][CH2:5][O:6][C:4]1=[O:3]>>[CH2:1]=[CH2:2].[O:3]=[C:4]1[CH2:5][O:6]1,81.06851
[CH2:1]1[C:2](=[O:3])[O:6][CH2:5][CH2:4]1>>[CH2:1]=[C:2]1[O:3][CH2:4][CH2:5][O:6]1,97.04591
[CH2:1]1[CH2:2][CH2:3][O:4][C:5]1=[O:6]>>[CH2:1]=[CH2:2].[CH2:3]=[O:4].[C-:5]#[O+:6],80.32138
[O:1]=[C:2]1[CH2:3][CH2:4][CH2:5][O:6]1>>[O:1]=[CH:2][CH2:3][CH2:4][CH:5]=[O:6],77.26225
[O:1]=[C:2]1[O:5][CH2:4][CH2:3][CH2:6]1>>[O:1]=[C:2]1[CH2:3][CH2:4][O:5]1.[CH2:6],137.60189
[CH2:1]1[O:4][C:3](=[O:2])[CH2:5][CH2:6]1>>[CH-:1]=[O+:2][C:3](=[O:4])[CH2:5][CH3:6],88.9032
[CH2:1]1[C:2](=[O:3])[O:6][CH2:5][CH2:4]1>>[CH2:1]=[C:2]=[O:3].[CH3:4][CH:5]=[O:6],107.73078
[O:1]=[C:2]1[CH2:3][CH2:4][CH2:5][O:6]1>>[O:1]=[C:2]1[CH2:3][CH:4]=[CH:5][O:6]1.[H:7][H:8],114.86366
[O:1]=[C:2]1[CH2:3][CH2:4][CH2:5][O:6]1>>[O:1]=[C:2]=[CH:3][CH2:4][CH2:5][OH:6],77.29583000000002
[O:1]=[C:2]1[CH2:3][CH2:4][CH2:5][O:6]1>>[O:1]=[C:2]=[CH:3][CH2:4][CH:5]=[O:6].[H:7][H:8],84.303
[CH2:1]1[CH2:2][O:6][C:5](=[O:4])[CH2:3]1>>[CH2:1]1[CH2:2][CH2:3]1.[O:4]=[C:5]=[O:6],83.67042
[O:1]=[C:2]1[CH2:3][CH2:4][CH2:5][O:6]1>>[OH:1][C@:2]12[CH2:3][CH2:4][C@H:5]1[O:6]2,115.00154
[CH3:1][CH:2]1[CH2:3][O:4][CH2:5]1>>[CH3:1][C@@H:2]1[C-:3]=[O+:4][CH2:5]1.[H:6][H:7],83.81504
[CH2:1]1[O:2][CH2:3][CH:4]1[CH3:5]>>[CH-:1]=[O+:2][CH2:3][CH2:4][CH3:5],80.24096999999998
[CH3:1][CH:2]1[CH2:3][O:4][CH2:5]1>>[CH4:1].[C:2]1[CH2:3][O:4][CH2:5]1,92.00947
[CH3:1][CH:2]1[CH2:3][O:5][CH2:4]1>>[CH:1][C@@H:2]([CH3:3])[CH2:4][OH:5],74.45974
[CH3:1][CH:2]1[CH2:3][O:5][CH2:4]1>>[CH2:1]=[CH:2][CH3:3].[CH2:4]=[O:5],64.3095
[CH2:1]1[O:2][CH2:3][CH:5]1[CH3:4]>>[CH2:1]1[O:2][C@H:3]2[CH2:4][C@@H:5]12.[H:6][H:7],104.41982
[H]/[N:4]=[C:3](/[NH:2][CH3:1])[C:5]#[N:6]>>[CH3:1][NH:2][C:3]#[N:4].[C:5]=[NH:6],60.97586999999999
[H]/[N:2]=[C:3](/[NH:4][CH3:1])[C:5]#[N:6]>>[CH3:1]/[N:2]=[C:3](/[NH2:4])[C:5]#[N:6],44.99141
[H]/[N:3]=[C:4](/[NH:2][CH3:1])[C:5]#[N:6]>>[CH3:1][NH2:2].[N:3]#[C:4][C:5]#[N:6],60.9835
[H:1]/[N:2]=[C:3](/[NH:5][CH3:4])[C:6]#[N:7]>>[H:1]/[N:2]=[C:3]1\[CH2:4][NH:5]\[C:6]1=[N:7]\[H:8],97.37645
[H]/[N:4]=[C:3](/[NH:2][CH3:1])[C:5]#[N:6]>>[CH2+:1][NH:2][C:3]([NH2:4])=[C:5]=[N-:6],46.85639000000001
[H]/[N:3]=[C:4](\[C:1]#[N:2])[NH:5][CH3:6]>>[C-:1]#[N+:2][NH:3][C:4][NH:5][CH3:6],107.14637
[H:1]/[N:2]=[C:5](\[C:4]#[N:3])[NH:6][CH3:7]>>[H:1]/[N:2]=[N:3]\[C:4]#[C:5][NH:6][CH3:7],130.44333999999998
[H]/[N:4]=[C:3](\[C:1]#[N:2])[NH:5][CH3:6]>>[C-:1]#[N+:2][C:3](=[NH:4])[NH:5][CH3:6],48.84444000000001
[H]/[N:4]=[C:3](/[NH:2][CH3:1])[C:5]#[N:6]>>[CH3:1][NH:2][C:3][NH:4][C:5]#[N:6],77.39837
[CH2:1]1[CH2:2][CH:3]1[NH:4][CH:5]=[O:6]>>[CH3:1][CH2:2]/[CH:3]=[N:4]/[CH:5]=[O:6],80.74331
[CH2:1]1[CH2:2][CH:3]1[NH:4][CH:5]=[O:6]>>[CH3:1][CH2:2][CH2:3][N:4]=[C:5]=[O:6],78.49099
[O:1]=[CH:2][NH:3][CH:4]1[CH2:5][CH2:6]1>>[OH:1][C:2][NH:3][CH:4]1[CH2:5][CH2:6]1,72.19776
[O:1]=[CH:2][NH:3][CH:4]1[CH2:5][CH2:6]1>>[OH:1]/[CH:2]=[N:3]/[CH:4]1[CH2:5][CH2:6]1,43.13634
[NH:2]([CH:3]1[CH2:4][CH2:5]1)[CH:6]=[O:7]>>[H:1]/[N:2]=[CH:3]/[CH2:4][CH2:5][CH:6]=[O:7],66.28619
[CH2:1]1[CH2:2][CH:4]1[NH:3][CH:5]=[O:6]>>[CH2:1]=[CH:2][NH+:3]([CH2-:4])[CH:5]=[O:6],93.05153
[CH2:1]1[CH2:2][CH:3]1[NH:4][CH:5]=[O:6]>>[CH3:1][CH2:2][C-:3]=[NH+:4][CH:5]=[O:6],55.91922
[NH:2]([CH:3]=[O:4])[CH:5]1[CH2:6][CH2:7]1>>[H:1]/[N:2]=[CH:3]\[O:4][CH2:5][CH:6]=[CH2:7],79.85276
[NH:2]([CH:3]=[O:4])[CH:5]1[CH2:6][CH2:7]1>>[H:1]/[N:2]=[CH:3]/[O:4][CH:5]1[CH2:6][CH2:7]1,74.46392
[O:1]=[CH:2][NH:3][CH:4]1[CH2:5][CH2:6]1>>[O:1]=[C:2]=[N:3][CH:4]1[CH2:5][CH2:6]1.[H:7][H:8],77.67814
[CH:1]1([NH:5][CH:6]=[O:7])[CH2:2][CH2:3]1>>[CH:1]1=[CH:2][CH2:3]1.[H:4]/[N:5]=[CH:6]\[OH:7],77.31415
[O:1]=[CH:2][NH:3][CH:4]1[CH2:5][CH2:6]1>>[O:1]=[CH:2][N:3]=[C:4]1[CH2:5][CH2:6]1.[H:7][H:8],108.21349
[O:1]=[CH:2][NH:3][CH:4]1[CH2:5][CH2:6]1>>[O:1]=[CH:2][NH2+:3][C-:4]1[CH2:5][CH2:6]1,90.06000999999998
[CH2:1]1[CH:2]([NH:3][CH:5]=[O:6])[CH2:4]1>>[CH2:1]=[CH:2][NH:3][CH2:4][CH:5]=[O:6],94.98662
[CH:1](=[O:2])[NH:6][CH:5]1[CH2:3][CH2:4]1>>[CH:1]1=[O+:2][CH2:3][CH2:4][CH-:5][NH:6]1,61.34002
[CH2:1]1[CH2:2][CH:3]1[CH2:4][CH:5]=[O:6]>>[CH2:1]=[CH2:2].[CH2:3]=[CH:4][CH:5]=[O:6],77.71213
[CH2:1]1[CH2:2][CH:3]1[CH2:4][CH:5]=[O:6]>>[CH3:1][CH2:2][C:3][CH2:4][CH:5]=[O:6],66.06599
[CH2:1]1[CH2:2][CH:3]1[CH2:6][CH:5]=[O:4]>>[CH2:1]=[CH:2][CH2:3][O:4][CH:5]=[CH2:6],70.98535
[O:1]=[CH:2][CH2:3][CH:4]1[CH2:5][CH2:6]1>>[OH:1][C@@H:2]1[CH2:3][C@H:4]2[CH2:5][C@@H:6]12,88.54805
[O:1]=[CH:2][CH2:3][CH:4]1[CH2:5][CH2:6]1>>[OH:1][CH2:2][CH2:3][CH:4]1[CH:5]=[CH:6]1,75.07598
[CH:1](=[O:2])[CH2:3][CH:4]1[CH2:5][CH2:6]1>>[CH-:1]=[O+:2][CH2:3][CH:4]1[CH2:5][CH2:6]1,111.81822
[O:1]=[CH:2][CH2:3][CH:4]1[CH2:5][CH2:6]1>>[OH:1][C:2][CH2:3][CH:4]1[CH2:5][CH2:6]1,79.40525
[CH2:1]([CH:2]1[CH2:3][CH2:4]1)[CH:5]=[O:6]>>[CH2:1]=[C:2]1[CH2:3][CH2:4]1.[CH2:5]=[O:6],84.20754000000002
[CH2:1]1[CH2:2][CH:3]1[CH2:4][CH:5]=[O:6]>>[CH2:1]=[CH:2]/[CH:3]=[CH:4]\[CH:5]=[O:6].[H:7][H:8],98.60541
[CH2:1]([CH:2]=[O:3])[CH:4]1[CH2:5][CH2:6]1>>[CH2:1]=[CH:2][O:3][CH:4]1[CH2:5][CH2:6]1,96.84886
[CH:1](=[O:2])[CH2:6][CH:3]1[CH2:4][CH2:5]1>>[CH-:1]=[O+:2][CH:3]1[CH2:4][CH2:5][CH2:6]1,104.84384
[CH2:1]([CH:3]1[CH2:2][CH2:4]1)[CH:5]=[O:6]>>[CH2:1]=[CH:2][CH2:3][CH3:4].[C-:5]#[O+:6],61.317780000000006
[O:1]=[CH:2][CH2:3][CH:4]1[CH2:5][CH2:6]1>>[OH:1]/[CH:2]=[CH:3]\[CH:4]1[CH2:5][CH2:6]1,70.38814
[CH3:1][O:2]/[C:5](=[N:4]/[H:3])[CH3:6]>>[CH2:1]=[O:2].[H:3]/[N:4]=[CH:5]\[CH3:6],92.6287
[H]/[N:3]=[C:2](\[CH3:1])[O:5][CH3:4]>>[CH2:1]=[C:2]=[NH:3].[CH3:4][OH:5],77.64018
[H]/[N:5]=[C:4](\[CH3:1])[O:3][CH3:2]>>[CH4:1].[CH3:2][O:3][C:4]#[N:5],101.54719
[H]/[N:3]=[C:2](\[CH3:1])[O:4][CH3:5]>>[CH2:1]=[C:2]([NH2:3])[O:4][CH3:5],68.59038000000001
[H]/[N:2]=[C:3](\[CH3:1])[O:4][CH3:5]>>[CH3:1][NH:2][C-:3]=[O+:4][CH3:5],65.20465
[NH:1]([CH2:2][CH:3]=[O:4])[CH:5]=[O:6]>>[NH2:1][CH2:2][CH:3]=[O:4].[C-:5]#[O+:6],81.49171
